正式交往啦！總裁攻勢太猛，灰姑娘終於淪陷，同意做他女朋友啦,40
灰姑娘投入別的男人的懷抱，高冷男神吃醋了，真的好氣哦,39
灰姑娘難產，生了整整一夜，恭喜少爺喜得一子！,46
新娘結婚典禮拋下新郎，拉著另一個男子的手瘋狂逃婚，新郎當場被戴綠帽子！,39
前妻華麗變身後驚艷全場，前夫眼巴巴看著，頓時後悔了,39
小蘿莉被欺負，霸道帥哥英雄救美，小蘿莉對他的愛從此一發不可收拾,34
老公背著老婆來相親，不料偶遇老婆，好戲開始了,33
灰姑娘的孩子被懷疑是野種，滴血認親後所有人都懵了,40
灰姑娘做飯太美味，驚艷全家人，霸道少爺說不吃最後卻吃個精光,43
高富帥二話不說強抱灰姑娘，灰姑娘一臉懵圈，高冷男神吃醋了！,31
高冷男意外看见女朋友背着自己和别人亲热，愤怒的冲上前厮打,29
灰姑娘一行人正式加入保鏢訓練營，接受實戰任務，百萬女保鏢上線啦,31
殺手突至，痴傻少爺記憶猛恢復，一下子成為真正的男人，小嬌妻驚呆了,38
總裁心髒病發作，灰姑娘終於卸下偽裝，擔心地叫著總裁的名字，她還是原來的灰姑娘！,27
灰姑娘醉酒靠在霸道少爷懷裡，少爷呢喃終露真心，對灰姑娘竟是一見鍾情！,30
美麗空姐飛機上被富豪一眼相中，就是富豪長相有點寒磣,35
痴傻少爺身份大白！小嬌妻趁少爺洗澡推門而入，看到他身上的胎記一下呆了,43
灰姑娘和霸道帥哥一起訓練， 互相鼓勵只需一個眼神，太甜了吧,24
灰姑娘深情擁抱霸道帥哥，卻說出了再見，帥哥一無所知地傻笑著,23
野外生存訓練啟動，霸道帥哥暖心讓灰姑娘多加小心，得到的卻是她毫無表情的冷漠,25
灰姑娘大展美人計，少爺欲罷不能,28
灰姑娘和霸道帥哥共同進行魔鬼訓練，两人争当第一，火花四濺,25
灰姑娘變身女戰神，擂台上英姿颯爽，見神殺神見佛殺佛！,24
完美大結局：灰姑娘成為萬眾矚目的香水代言人，與最愛的白馬王子幸福地在一起,25
親上了！灰姑娘終於知道男神喜歡自己，一把從背後抱住男神，深情親吻,22
皆大歡喜：全族平安，狀元及第，謝氏一族重新開始繁榮昌盛,36
小三挑戰正室，看正室如何讓小三後悔,31
暖男成了叛徒，灰姑娘狠狠打了暖男，從此恩斷義絕！,22
灰姑娘化身美少女戰士，三兩下把小偷打得起不來，跪在地上直叫姐，太酷了吧,21
實戰飛車訓練，霸道少爺開門紅拿滿分，灰姑娘好崇拜哦,21
灰姑娘勇闯男厕所为总裁找钱包，小偷裤子还没来得及拉就被逮住了，总裁从此记住了这个傻姑娘,25
聽到霸道帥哥在社交軟件交友，灰姑娘竟無動於衷，這是真的不愛了啊,22
懷孕老婆肚子忽然疼痛，老公卻故意不接電話，之後讓他後悔莫及,27
丈夫常年在外，回來竟然帶了個懷孕女人，妻子打碎了牙往肚子裡咽,29
總裁忽然暈倒，灰姑娘情急之下人工呼吸，總裁一睜眼好害羞啊,22
老婆回家，開門的卻是老公和自己閨蜜，老婆愣了一下,32
儒雅老師竟是日本間諜，少爺裝作痴傻心中其實早有計劃,21
吻上了！總裁機場浪漫求婚，單膝跪地手拿鑽戒求婚，灰姑娘感動點頭，兩人在眾人注視下深情擁吻,21
男女搭配比賽耐力，霸道帥哥以為小蘿莉不行，結果人家為他得了第一名，愛情的力量啊,19
痴傻少爺是富家老爺的親生兒子，老爺卻傻傻不自知，真相不遠了,36
家族危機所有人都沒辦法，灰姑娘却憑一番話成功化解危機，少爺驚呆！,25
美女教官大戰肌肉腹黑男，腹黑男幾下就把美女打得心髒病發作，真不知道憐香惜玉,20
灰姑娘苦苦倒追高冷男神無果，誰料狗狗隻用一招，成功把男神引回家,19
負重跑步十公里，灰姑娘和霸道帥哥為進保鏢訓練營，拼了！,20
灰姑娘不顧性命救暖男，暖男卻以為是別人，狠狠傷了灰姑娘的心,19
小嬌妻狠心不見痴傻少爺，少爺戒指被退回，一聲老婆喊哭多少人,19
霸道帥哥親切地叫灰姑娘的名字，灰姑娘卻讓他叫代稱，一臉冷漠的樣子真讓人心寒,20
灰姑娘的神犬狗狗神助攻，幫高冷男神找回心愛的寵物貓，灰姑娘和男神關係更上一層樓,20
灰姑娘教小女孩跳舞，這舞姿簡直讓人醉啊,19
秘方成功被銷毀，壞人被一斧斃命，好！,22
浪漫求婚：灰姑娘倒追成功，高冷男神冰山融化，跪地深情求婚,17
神犬狗狗“英雄救美”，霸氣相救心愛的女神狗狗，真神了！,18
灰姑娘將霸道帥哥拱手讓人，將最愛的男人讓給最親的閨蜜，一下傷了三個人,19
灰姑娘說出大秘密，原來跟霸道帥哥竟是兄妹，閨蜜這下放心了,17
肌肉猛男來踢館，灰姑娘直接打得他投降，真解氣,18
高富帥鍾情灰姑娘，霸道男神看到灰姑娘和他在一起，居然莫名生氣，這是動凡心了？,18
初次相遇：高冷男神救了溺水的灰姑娘，灰姑娘醒來一睜眼：太帥了,17
害老婆流產的，竟然是親老公，老婆終於知道真相,20
全家人趁總裁不在家，聯合趕走灰姑娘，總裁出差回來立馬爆炸了,18
灰姑娘哭成了鼻涕虫，直接把鼻涕往男神胳膊上擦，男神直接把另一只胳膊也给她，莫名好甜,16
總裁再次暢開心靈，感謝灰姑娘來到自己身邊，沉睡的愛情再次甦醒,16
小夫妻鬧離婚，老婆卻突然暈倒，一檢查竟然懷孕了,17
酷帅女保镖上线啦，黑西装配墨镜，一进商场就成为全场焦点,18
灰姑娘在高冷男神面前，秒變花痴女，男神這塊冰山漸漸被灰姑娘的火熱給融化啦,16
男女分組訓練，霸道帥哥的一句加油，從此俘獲灰姑娘的芳 心,16
灰姑娘終於知道一切真相，她會認回親生父親嗎？,17
總裁安慰受傷的灰姑娘，心機閨蜜偷偷看到一切，嫉妒地牙癢癢,16
灰姑娘被心機女欺負，高冷男神霸氣維護，一把“扛”走灰姑娘，自己的女人誰也不許碰,18
惡毒前妻害灰姑娘的所有陰謀全部敗露，總裁當場揭開她的醜惡嘴臉，前妻傻眼了,19
總裁跟灰姑娘在一起變得越來越可愛，灰姑娘誇他，他還害羞不敢承認呢,16
灰姑娘為假小子換上女裝化個妝，堪比易容術，成功逃過敵人眼睛,19
灰姑娘暈倒，霸道帥哥背著她走了好遠，荒野中幸好有他在,15
灰姑娘手捧鬱金香來找總裁，總裁本是滿臉幸福，但下一秒意想不到的事發生了！,16
灰姑娘對高冷男神死纏爛打，男神表面不耐煩，背地裡卻偷笑，悄悄動心,15
灰姑娘被神犬狗狗欺負慘了，都氣得吃狗糧了,14
灰姑娘身世大白，總裁繼母居然是自己的親生母親，灰姑娘近乎崩潰,16
心機女假懷孕敗露，被總裁在門口聽到了一切，心機女完了！,17
心機女氣勢洶洶來找灰姑娘的茬，不料惡人惡報，自己摔下樓梯流產了！,16
痴傻少爺終認親爹，冒牌少爺大徹大悟，一切終於圓滿,19
灰姑娘練習潛水，霸道男神還以為她溺水，緊張地二話不說跳水救人，擔心的表情早已出賣了自己的心,13
小嬌妻鐵了心不見痴傻少爺，但一聽到少爺的消息就藏不住地開心，明明還是放不下啊,17
美女帥哥保鏢齊上陣，超級豪華陣容執行任務，壞人都要被嚇跑啦,13
灰姑娘踩了便便，脱下鞋子露出脚踝那一瞬间，老太太惊住了,18
高冷男神居然說情話，灰姑娘扑哧就笑了，男神好害羞哦,14
客戶一聞灰姑娘調製的香，好像中了彩票興奮讚美，灰姑娘一下就幫總裁完成了一單大生意，厲害,15
一個意外撞擊，卻讓失明的灰姑娘重見光明，灰姑娘又看到了心愛的總裁，真的好開心,13
前夫和小三吵架後，終於意識到前妻的好，大雨中求復合，前妻還是心軟了,13
總裁幫灰姑娘介紹了一大單生意，灰姑娘高興地抱住總裁，總裁這下可不放手啦,16
灰姑娘和歹徒飆車技，分分鐘拿下，這身手不愧是練過的,14
痴傻少爺發揮超級記憶，超短時間背下重要藥方，惡人計謀失敗氣得牙癢癢,20
灰姑娘为了留在少爷身边什么都愿意干，少爷一把搂住她的腰，灰姑娘心慌了,15
总裁发现有人暗中害灰姑娘，灰姑娘的流产绝非偶然，腹黑男阴谋即将败露,12
丈夫剛剛拋棄懷孕妻子，轉身就去跟另一個孕婦說情話，變臉太快著實佩服,13
灰姑娘玩滑梯，總裁卻摔了，兩人臉對臉這麼近眼看就要親上了,12
暖男和心愛的灰姑娘終極PK，面對深愛的人竟也絲毫不手軟，結局出乎意料,16
痴傻少爺化身貼身男保姆，對霸氣小嬌妻唯命是從，嬌妻一說餓，少爺跐溜就去煮麵,17
小情侶火速領證，速度之快令人猝不及防，家長們看到結婚證都懵了,12
灰姑娘幫總裁消除了噩夢，多年的心結終於打開，總裁收穫了久違的笑容，原來一切都是那麼美好,12
小嬌妻對痴傻少爺日久生情，少爺記憶漸漸恢復，嬌妻好害怕他離開自己,18
灰姑娘向總裁道歉，拿起總裁的手就讓他打，總裁嚇到的表情太萌啦,13
小嬌妻尋找痴傻少爺身世之謎，驚知少爺已有未婚妻，竟莫名傷心,18
痴傻少爺賺到人生第一桶金，趕緊上交霸氣小嬌妻，小嬌妻驚訝又感動，感情慢慢升溫,21
有情人久別重逢，少爺一下將灰姑娘擁入溫暖懷抱，久久不捨放開,12
灰姑娘誤會少爺是殺父仇人，一槍打了他，看他鮮血直流卻又心疼了,12
小嬌妻狠心嫁禍少爺，藉故忍痛離開，痴傻少爺崩潰挽留，太虐了！,15
前妻為小三和前夫佈置訂婚現場，小三故意欺負前妻，前夫的反應絕了,14
丈夫背著老婆找女人，老婆看到丈夫的消費單，感覺到不對勁了,13
神犬狗狗賺到了“狗生第一桶金”！陰差陽錯參加了寵物表演，完美表現震驚全場，主人灰姑娘都驚呆了,12
害灰姑娘摔下樓的人馬上就要現形了，她怎麼也想不到，是被自己身上的香水出賣了,15
灰姑娘的神犬狗狗发挥超级嗅觉，成功找到失踪的高冷男神，真是两人的红娘啊,11
小嬌妻已深愛痴傻少爺，擔心他恢復記憶離開自己，心莫名好痛,14
課堂上灰姑娘和霸道帥哥一起表演，舉止親密，暖男在台下吃醋了,11
暖男身患絕症，灰姑娘終於知道真相，原來暖男一直都愛著自己,17
白富美狂追高冷男神，灰姑娘氣得出絕招，讓神犬狗狗在白富美床上乾這種事,14
暖男送了一大束玫瑰花給灰姑娘，霸道男神醋罈子打翻一地，上演眼神殺,11
一塊手帕就讓總裁舊病復發，猛然暈倒，灰姑娘又闖禍啦！,12
惡毒前妻被掃地出門，當場精神病發作，場面一度失控,11
高冷總裁見到灰姑娘，露出從來沒有過的笑容，灰姑娘看到總裁的另一面，原來他還可以這麼可愛,12
親生父親終找到，最愛的人竟然是自己的仇人，灰姑娘再也忍不住了,11
灰姑娘故意和痴傻老公秀恩愛，多情少爺一旁看著好難受，這本是自己的女人啊,13
渣男為騙婚，謊稱把女友肚子搞大了，女友不氣反而傻傻為渣男圓謊，真是傻到家咯,11
痴傻少爺識藥天賦初現，蒙眼抓藥卻分毫不差，小嬌妻被驚艷到了,16
最愛的女人竟是自己的妹妹，霸道帥哥仰天長嘯，兩個人痛徹心扉,13
灰姑娘逃出舞會，拋下高富帥，與冰山男神浪漫起舞，男神融化啦,12
總裁“狂追”灰姑娘，灰姑娘卻“狂躲”總裁，總裁真拿這小調皮鬼沒辦法,10
婆婆為逼走兒媳，光明正大請小三上門，誰料兒媳一句話就讓小三摔門而去,12
灰姑娘偷看高冷男神日記本，不小心發現大秘密，原來男神早就對自己動了心！,12
丈夫收留可憐女人，妻子竟讓丈夫和她成為真夫妻,11
小嬌妻過生日，痴傻少爺卻遲遲未到，嬌妻頓時慌了,15
高冷男神幫灰姑娘訓練狗狗，耐心又溫柔，灰姑娘好崇拜，居然偷偷叫他老公,10
總裁姐弟輪番欺負灰姑娘，灰姑娘賣萌裝哭，成功讓總裁心軟了,11
小蘿莉嫌灰姑娘伸手太差，結果灰姑娘一下撂倒小偷，小蘿莉佩服得目瞪口呆,12
再不瘋狂就老了，霸道帥哥再一次勇敢抱住灰姑娘，卻又被無情推開,10
灰姑娘像變了一個人，霸道帥哥不知到底發生了什麼，剛剛在一起的兩人就面臨分手,10
灰姑娘再次回歸，卻無故變得冷淡，霸道帥哥被深深傷害,10
陌生大妈扑向高冷男神狂亲，灰姑娘急了一把推开，谁料大妈是男神母亲，这下尴尬了,10
搞笑大結局：痴傻少爺面對前任和現任，手足無措竟跳河！,11
漂亮姐姐採用“相機”療法，痴傻少爺竟奇蹟般恢復一絲記憶，果然厲害,16
每天活蹦亂跳的灰姑娘，居然還有這麼脆弱的一面，高冷男神看到哭泣的灰姑娘，不自覺地心疼起來,11
漂亮小姐姐被心機女嘲笑，小帥哥霸氣將小姐姐攬入懷中：我是他的男朋友，心機女傻眼了,10
灰姑娘和霸道帥哥爭老大，水上摩托艇PK一決勝負，帥哥直接被灰姑娘逼得掉水里了，尷尬,11
沒有血緣關係，可以相愛了，霸道帥哥再次表白，灰姑娘猶豫了,9
拜金老公為擺脫窮老婆，和母親串通一氣狠下打胎藥，老婆傻傻一口悶！,11
霸道帥哥身世之謎終於解開，不是私生子，和心愛的灰姑娘不是兄妹！,9
少爺擔心灰姑娘暴露讓她撤離，灰姑娘卻一下鑽到少爺懷裡：你去哪兒，我就去哪兒！,12
灰姑娘奉命殺少爺，不料少爺早已知曉一切，灰姑娘眼看就要暴露,11
兩孕婦雙雙肚疼，各產下男女寶寶定了娃娃親，兩個孩子從此結下不解之緣,10
告白啦！灰姑娘請求霸道帥哥不要走，為了她留下來，這赤裸裸的告白帥哥直接愣住了，灰姑娘好害羞,9
小蘿莉無故失踪，灰姑娘一查竟得知驚天秘密，原來自己一直相信的人竟是臥底,9
小三說前妻勾引前夫，前夫乖乖應和著不敢否認，眼睜睜看著小三把前妻絆倒,11
痴傻少爺向霸氣小嬌妻撒嬌，坐在她床上死活不下去，小嬌妻真拿他沒辦法,14
共同訓練，共同成長，霸道少爺和灰姑娘在一起是那麼美好,9
新婚之夜，總裁溫柔地靠近灰姑娘，灰姑娘卻哭了！,12
富家女受傷，窮小伙父母看到她腳上的胎記，一下露出驚恐的表情！,13
灰姑娘被冤枉懷了野孩子，少爺寧與所有人作對，願用項上人頭保灰姑娘清白！,9
霸道总裁一见灰姑娘，心里就小鹿乱撞，还不承认自己陷入了爱河,9
心機女又下黑手，故意關燈拿棍子絆灰姑娘摔下樓梯，失明了！,9
暖男被淘汰，心愛的灰姑娘竟不跟自己一起走，暖男從此黑化,8
霸道帥哥開心地要和灰姑娘情歌對唱，灰姑娘卻轉臉走向他人，帥哥心碎了一地,8
结婚大典，小三爆出不雅照说怀了新郎的孩子，新娘深受伤害当场逃婚，新郎傻眼了,8
灰姑娘被逼相親，總裁霸氣公主抱帶走灰姑娘，自己的女人不允許任何人碰！,8
野外生存灰姑娘飢餓難耐，暖男竟拿出巧克力給她吃，灰姑娘好開心哦，這一次霸道帥哥輸了,10
相愛的兩個人竟然是兄妹！霸道帥哥知道真相難以自控，與心愛的灰姑娘難道真的結束了？,8
痴傻少爺單純善良，小嬌妻漸漸被打動，慢慢對這個傻子動了心,8
少爺含淚而終，灰姑娘等了大半生，没想到等回來的竟是一副棺材！,17
定情啦！總裁強抱灰姑娘，灰姑娘就這樣淪陷啦,12
灰姑娘不見了，少爺拋下懷孕妻子發瘋似的尋找，終究愛的還是她！,11
約會變分手！灰姑娘狠心說分手，總裁被她傷透了，一把扔掉求婚戒指，好虐啊,8
霸道少爺為灰姑娘買新衣服，卻嘴硬說是女朋友剩下的，聰明的灰姑娘一眼就看穿他的小心思,8
灰姑娘被毒蛇咬傷，想跟男神親密接觸裝暈倒，成功爬上男神的背！,9
腹黑男下药让灰姑娘流产，狠心毁掉自己的亲生骨肉,9
奪父之仇注定不能釋懷，一句違心的“我不喜歡你”，灰姑娘徹底傷了霸道帥哥的心,8
總裁聞到心機女身上的香水味，立馬知道她就是害灰姑娘的人，心機女傻眼了,13
灰姑娘腳受傷，一向高冷的總裁竟心疼了，一個公主抱就抱上了車,8
重要證人被暗殺，痴傻少爺又和親生父親生生錯過！,10
高冷男神又幫灰姑娘解了圍，看灰姑娘高興自己還強裝淡定，但最後這偷偷抿嘴一笑暴露了,8
痴傻少爺被綁架因信全無，小嬌妻惶恐萬分，再次見到少爺那一刻，彷彿得到了重生,10
痴傻少爺掉下山崖，小嬌妻心急如焚，原來這個傻少爺對自己已經這麼重要！,10
丈夫在外把別人的肚子搞大，然後立馬要拋棄懷孕妻子，妻子苦苦哀求卻遭狠狠羞辱,9
暖男一蹶不振，灰姑娘上門安慰卻意外得知暖男真心，原來他一直都在默默愛著自己,8
號外號外！灰姑娘成了選美大賽冠軍，主席欽點最美小姐，瞬間紅遍上海灘,8
情人和正室同時來做產檢，男子千算萬算，這兩個人還是撞上了，好戲即將上演,9
高冷男神脚受伤，灰姑娘二话不说背起他就要走，男神靠着灰姑娘弱小的身躯，渐渐萌生爱意,8
痴傻少爺講故事哄小嬌妻睡覺，感情持續升溫,10
新娘被調包，新郎居然沒發現，第二天一看瞬間懵了,11
丈夫狠心把妻子趕出家門，妻子心如刀割回娘家,8
痴傻少爺為小嬌妻做了對不起樹，手都破了，小嬌妻終於心疼地吻了這個傻丈夫,9
千里姻緣一線牽，漂亮姐姐仗義相助痴傻少爺，少爺從此認定她,10
灰姑娘腳受傷，總裁霸氣公主抱，故意抖一下，好讓灰姑娘抱得更緊,8
錯位身世真相大白：富家女和窮小伙身世竟被調換，兩人雙雙崩潰,9
灰姑娘參加選美大賽，舞台上大放光芒，兩個愛她的男人在台下看得入了迷,8
前任和現任眼看就要相遇，小帥哥慌了，實力演繹“旋轉跳躍我不停歇“,7
霸氣小嬌妻假裝得了失心瘋，想騙痴傻少爺休了自己，演得真像,13
灰姑娘好像變了一個人，對霸道帥哥好冷淡，帥哥不明白為什麼，傷心地都要哭了,8
總裁看到灰姑娘靠在渣男老公懷中，內心狂吃醋，是該出手的時候了,8
一吻定情：霸道少爺吃醋強吻，灰姑娘害羞終露真心，原來兩人早已相愛！,11
漂亮姐姐終於找到未婚夫欣喜若狂，誰料未婚夫忘記一切，還叫別人老婆,9
愛情萌芽:灰姑娘看到霸道總裁的另一面，原來他不是小白臉，原來他也這麼可愛,7
灰姑娘淋雨晕倒，霸道帅哥帅气接住，赶紧背去医院,8
灰姑娘成了香餑餑，高富帥和高冷男神都愛上了她，高富帥向高冷男神宣戰！,7
痴傻少爺製造驚喜，小嬌妻感動泣不成聲，終於吻了這個傻丈夫,13
神犬狗狗成為“狗醫生”，成功治愈精神病患者，驚艷所有人！,7
灰姑娘奉命勾引難搞大叔，只用一招，就讓大叔主動送上門來！,9
女友費盡心機準備禮物給男友，男友卻當眾揪女友閨蜜的小辮子，三角戀開始了！,7
灰姑娘用高科技定位霸道帥哥，生怕他跑了，結果去了看到他和一個女人在一起,7
灰姑娘故意疏遠霸道帥哥，帥哥深情注視，她卻只是冷漠回應，好心疼帥哥,7
為了徹底解開痴傻少爺的身份，小嬌妻設計“裝鬼計”，果然讓壞人說了真話,10
一直深爱的人，居然是害自己流产的人，灰姑娘知道真相彻底崩溃,8
新婚大典，新郎遲遲沒出現，新娘堅持到最後一刻，奇蹟發生了,9
灰姑娘和霸道總裁越來越“不分你我”了，小手不自覺地就牽上了,7
保鏢前妻保護前夫，前夫想趁機和前妻和好，晚上不讓前妻走，不不料前妻根本不吃這一套,6
兒子要給兒媳喝打胎藥，婆婆竟不阻止，然後親自上手熬藥,6
一份密信解開少爺真實身份，灰姑娘終於知道自己是多麼愚蠢，居然誤會少爺這麼久,7
岳父達人支招，痴傻少爺能否成功挽回小嬌妻的芳心？,10
暖男偷偷拿巧克力給灰姑娘吃，霸道帥哥吃飛醋，灰姑娘眼看就要跟別人跑了,6
高冷男神為了灰姑娘居然要隻身冒險，灰姑娘在門口聽到了一切，原來男神對自己的感情這麼深,6
少爺故意退掉灰姑娘最喜歡的衣服逗她，趁灰姑娘生氣，一把抱住摸頭殺，太甜了吧,6
愛情悄悄萌芽：灰姑娘因為霸道帥哥雨中受罰，被淋得全身顫抖，霸道帥哥漸漸心疼了,7
漂亮姐姐瘋狂示愛痴傻少爺，少爺卻只想著小嬌妻，姐姐終於死心,8
大結局：神犬狗狗成了搜救犬，“一家三口”太帥氣,6
少爺承認自己是冒牌貨，嬌妻猶如當頭棒喝，之後的表現感動到了,6
漂亮姐姐獨愛痴傻少爺，少爺卻忠心霸氣小嬌妻，漂亮姐姐快氣死了,6
一個不小心，霸道帥哥發現大秘密，原來灰姑娘一直偷偷愛著自己,7
灰姑娘最終選擇了霸道帥哥，無情掙脫暖男的手，暖男從此黑化！,6
灰姑娘水中受罚，对着霸道女教官大呼不服，接着一把将教官扔到海里，不要太霸气,5
富家女遇奇葩相親男，窮小伙仗義救美人，美人芳心初動,9
帥哥夢幻求婚漂亮姐姐，說了一大堆情話，一把攬過姐姐一頓熱吻,6
總裁強吻灰姑娘，心率狂飆到120，心動​​女人竟是她！,7
猥瑣男欲對灰姑娘不軌，霸道少爺暴怒拔槍救場，太帥了！,6
漂亮姐姐正要走，少爺忽然一把將她攬入懷中，隱藏許久的愛終於爆發了,5
灰姑娘在初戀和少爺之間，最終還是選擇了後者，她愛的果然是他,6
總裁對灰姑娘研製的香水念念不忘，開啟貓捉老鼠模式，一定要逮到灰姑娘,5
總裁化身情話大王，浪漫約會深情告白：我已經愛上你，無法自拔，這攻勢誰能受得了,6
小嬌妻靠在痴傻少爺懷裡，竟不知不覺淚流滿面，情不知所起，一往情深！,7
灰姑娘被冤枉下毒，少爺一顆藥成功洗刷灰姑娘冤屈，能保護她的終究是他！,7
灰姑娘患絕症，知道真相徹底崩潰，對霸道帥哥的愛只能默默藏在心裡,5
少爺誤以為死去的女人是灰姑娘，頓時萬念俱灰，深入骨髓的愛再也藏不住了！,5
我的心臟因你而跳！總裁對灰姑娘瘋狂示愛，情話滿分，老夫的少女心啊,5
大結局：前妻陪著重病的前夫去治病，不管結果如何，她會永遠陪著他,10
老婆生不出孩子，老公整日買醉，撒酒瘋一下把老婆推倒在地,7
灰姑娘一腳踹開男生宿舍的門，壞男生口出狂言，灰姑娘一拳讓他唾沫亂飛,5
窮小伙戀上富家女，門不當戶不對，不料小伙就做了一件事，就讓準岳父認定這個女婿,9
灰姑娘費盡心機把男神“騙”到家備生日，不料男神卻讓她餵狗,5
商場實戰演練，美女保鏢一眼識破刷卡機危險，成功保護要員，要不要這麼帥,6
皇天不負有心狗，狗狗費盡心思，終於喚醒了灰姑娘的記憶，還給她和霸道帥哥牽了紅線！,5
男女PK找鑰匙，小蘿莉憑藉高科技首先找到，女生隊大獲全勝，太牛了,5
總裁為了灰姑娘，連老婆都不管了，握著灰姑娘的手久久不捨放開，把心機老婆直接氣走了,6
老公背著妻子偷偷見心上人，小嬌妻被蒙在鼓裡傻傻被戴綠帽子,5
灰姑娘一挑四，三兩下就把蒙面猛男打趴在地，這身手看呆了,5
