心機男當眾搶灰姑娘水喝還敢挑釁教官威嚴，霸道教官忍不住了，一招就將心機男幹倒在地，真是太霸氣了！,148
灰姑娘跟朋友參加訓練營，不料霸道教官直接給她們一個下馬威，負重奔跑10公里，還不讓互相幫忙，這是想累死人啊,142
2女爭1男！富家女對霸道總裁一見鐘情，瘋狂獻殷勤，灰姑娘瞬間吃醋，倆人當眾互懟，真是太精彩了,138
霸道小孩看不起美女保鏢，不料美女保鏢一出手，霸道小孩就被嚇懵了，立馬被折服要拜師學藝,138
求婚成功！灰姑娘鬧脾氣，霸道總裁假裝聽不懂她的話，不料背地裡卻叫神犬偷偷拿出戒指，當眾浪漫求婚，最終倆人幸福得生活在了一起,131
灰姑娘跟霸道總裁好心探望心機女，不料心機女不但不領情還倒打一耙，原來原因竟是這個！真是可憐,131
閨蜜倆同時愛上霸道總裁，灰姑娘忍痛割愛給閨蜜製造機會，不料霸道總裁卻只愛灰姑娘,120
心機男被趕出訓練營，瞬間爆炸了，強拉著灰姑娘一起走，不料灰姑娘當眾決絕，心機男懷恨在心，這下要出大事了,122
總裁送了灰姑娘一枚胸針，不料心機女一見到這枚胸針就搶，還當眾辱罵灰姑娘，總裁及時出現霸氣護妻,160
灰姑娘跟霸道總裁依依惜別，本以為沒人發現，不料整個宿舍的人都在等她，還好灰姑娘早有準備，一句話蒙混過關,113
心機女為出名不顧小狗安危強逼它鉆火圈，危急時刻神犬狗狗出現英雄救美推倒火圈，不料心機女卻倒打一耙,123
霸道總裁得知自己的真實身份，失魂落魄，心機女怎麼勸都沒用，不料灰姑娘一句話就讓霸道總裁重燃信心，差距啊！,115
圓滿大結局：灰姑娘跟霸道總裁聯手設局，將所有壞蛋一網打盡，成功保護了國家機密，眾人幸福得開起了派對,106
心機女慘遭4個蒙面大漢毆打，還好灰姑娘及時出現，1打4，照樣打得這群蒙面大漢落荒而逃，真是太牛了！,110
霸道總裁分配任務真的太任性了，看誰漂亮誰排第一名，男的就排在最後一名，霸道男保鏢氣得直翻白眼,102
霸道總裁向灰姑娘求婚，不料慘遭美女學員惡整滾泥潭，西裝革履的白馬王子變得狼狽不堪，這是在報復嗎？,100
窮小子陪富婆風流一夜，瞬間得到一筆巨款：50萬，果然不虧！,139
霸道總裁遭父親當眾責罵心情鬱悶，灰姑娘偷偷安慰，為了讓霸道總裁高興竟同意跟他約會，真是甜死人了,95
灰姑娘受重傷昏迷不醒，霸道總裁病床前痛哭流涕，終於忍不住告白了，可惜一切都太晚了,81
富二代一把灰姑娘拉回房間就開始脫衣服，灰姑娘慌了想跑卻跑不了，被富二代一把拽倒在地,83
僱主的父親自殺身亡，灰姑娘保鏢為阻止僱主上網，不惜大跳性感舞蹈吸引僱主，不料差點沒把僱主逼瘋掉,81
神犬狗狗竟是偷肉賊！灰姑娘怎麼也想不到神犬狗狗偷肉竟是為了幫助被困的狗狗，還好霸道總裁相信神犬狗狗，跟著他成功解救被困狗狗,82
灰姑娘意外被毒蛇咬傷，霸道總裁急得不得了，不料神犬狗狗一個吻就治好了灰姑娘，原來原因竟是這樣！霸道總裁瞬間無語了,70
神犬狗狗跟灰姑娘女友談戀愛，飯桶狗狗吃醋了，嫉妒得連飯都吃不下，這下可把主人給急壞了,75
心機女愛上了霸道總裁，一句話就讓灰姑娘主動把霸道總裁讓給自己，這搶閨蜜男朋友的事乾得真夠理直氣壯的,68
狗生第一桶金！心上狗狗生病了，神犬狗狗瞬間感應前來救場，贏得觀眾一片喝彩，灰姑娘主人直接驚呆了,71
灰姑娘跟朋友去酒吧玩，不料慘遭別人下藥，還好灰姑娘及時發現，一拳將對方打趴下，真是太帥了！,65
心機男為了錢綁架灰姑娘，總裁急得不行，不料心機女卻當眾將灰姑娘推下海生死未卜，總裁直接被嚇得得當場暈倒,69
總裁帶灰姑娘驚艷亮相心機女的派對，把心機女的風頭全搶光了，心機女氣得咬牙切齒,77
灰姑娘生病，總裁來看，不料身份曝光竟是個富二代，心機女頓時心裡有想法了，攛掇心機男追求灰姑娘,64
總裁和心機女大婚，灰姑娘一個人獨自流淚，不料總裁突然發瘋離開，心機女氣得要死卻只能強撐著一個人完成婚禮,72
灰姑娘偷偷去看心機女，不料意外發現心機女跟霸道總裁正在做這種事情，瞬間懵了,61
灰姑娘跟霸道總裁終於在一起了！不料心機男心生妒忌，竟當眾警告霸道總裁，還好灰姑娘及時出現，霸道護夫,62
心機女喝醉酒對霸道總裁糾纏不休，霸道總裁心軟了送心機女回房間，不料意外得知驚天大秘密，瞬間懵了,65
灰姑娘跟心機男大秀恩愛，霸道總裁吃醋了！聽到灰姑娘口口聲聲說心機男好，霸道總裁氣得直接吻了灰姑娘，這一吻感情就一發不可收拾,64
霸道教官逼新學員交手機，頓時唉聲連連，心機男當眾挑釁教官，不料灰姑娘卻淡定的不得了，二話不說直接交,59
神犬狗狗參加比賽，不料女友狗狗卻聯合心機女用苦肉計欺騙自己，結果導致神犬狗狗比賽中途退場，這下心機女得意了,59
公司叛徒终于暴露，灰姑娘保镖与帅哥假扮夫妻深入敌营搜集证据，这简直就是中国版史密斯夫妇啊,53
終極考核開始，霸道教官竟在水裡設下陷阱，還好心機男及時提醒灰姑娘，這才讓灰姑娘逃過一劫,55
灰姑娘與夥伴參加野外求生訓練，不料倆肌肉男卻盯上了灰姑娘，本以為灰姑娘死定了，還好有人及時出現救了灰姑娘一命,52
看一次哭一次！神犬狗狗只認灰姑娘這一個主人，不料灰姑娘主人卻將它拋棄了，神犬狗狗傷心得不吃不喝，絕食抗議！,51
東窗事發，心機男惱羞成怒綁架灰姑娘，霸道总裁束手无策，不料危急時刻神犬飛身擋槍救下灰姑娘,52
心機男綁架霸道總裁威脅灰姑娘，灰姑娘為了救霸道總裁只能跟心機男離開，臨別這一眼真是太心酸了,50
心機娘娘設局害得灰姑娘難產命在旦夕，霸道皇上束手無策，不料手下的奶娘竟是個高手，一出手就順利解決，厲害了！,63
灰姑娘拋棄了霸道總裁，不料灰姑娘被蜘蛛咬傷中毒，關鍵時刻還是霸道總裁及時出現救了灰姑娘一命,44
總裁和灰姑娘在家抱成一團，不料心機女突然出現大吵大鬧，總裁霸氣護妻，直接當場將灰姑娘拖走,48
後媽受總裁囑託去灰姑娘家拿東西，不料意外得知自己一直欺負的灰姑娘竟是自己的親生女兒，瞬間崩潰了,54
心機女不辭而別，灰姑娘急了，直接殺到心機女家，不料意外得知驚天大秘密，瞬間崩潰,46
富二代誤會灰姑娘接近自己的用心口出惡言，不料灰姑娘就說了一個名字，總裁立馬就崩潰了，犯病倒在了地上,44
5分鐘緊急集合，灰姑娘穿著背心就下樓，霸道教官眼睛都看直了，旁邊的美女吃醋了，直言：她很好看嗎,46
心機女終於變好了，說出實情的真相，灰姑娘不計前嫌原諒心機女，倆人病床前痛哭相擁，友誼又重新開始,44
螳螂捕蟬黃雀在後！心機男半夜偷偷摸摸去灰姑娘帳篷偷東西，不料東西都沒焐熱呢，就被逗逼夫婦用一朵花給幹倒了，這下虧大了,44
肌肉男以為灰姑娘這種柔弱的女人好欺負，不料灰姑娘卻不是省油的燈，一招就將肌肉男打倒在地，真是厲害,41
心機女惡意中傷神犬狗狗，法鬥犬看不下去了，狠狠教訓心機女，不料心機女懷恨在心，卻拿灰姑娘出氣，一場大戰開始了,40
家暴真是太可怕了！富婆長期被老公家暴成習慣，灰姑娘看不下去要替她報仇，不料富婆反而不樂意了，拼命為老公家暴找藉口,38
昔日的戀人如今成了親兄妹！灰姑娘與霸道總裁斷絕關係，霸道總裁接受不了瞬間崩潰，痛苦得揚天長嘯，真是太悲哀了,40
霸道教官看不起新兵要1挑4，新兵以為自己贏定了，不料教官1拳打倒1個，25秒就解決完所有人，新兵直接被嚇傻了,38
心機男狗急跳墻竟對灰姑娘又打又罵，還趁機挑撥灰姑娘跟總裁的關係，不料灰姑娘因禍得福意外恢復記憶,39
灰姑娘一醒來發現自己睡在霸道總裁床上，衣服還被換了，頓時又羞又惱，不料霸道總裁讓她換衣服走人，灰姑娘卻後悔了,38
心機女心懷不軌將總裁跟心機女困在電梯，不料灰姑娘不明真相，一句話怼得總裁心髒病突發，這下釀成大禍了,36
灰姑娘拜託心機女訓練神犬狗狗，不料心機女卻懷恨在心，背著灰姑娘偷偷虐待神犬狗狗，還好神犬狗狗機智躲過一劫,35
灰姑娘喝醉酒躺路邊不省人事，本以為會出大事，不料神犬狗狗如此機智，跑去找霸道總裁幫忙將灰姑娘扛回家,37
為了保護灰姑娘，心機男對幕後Boss撒謊，不料Boss一眼看穿心機男的詭計，當場將他打個半死,36
女友敏捷表演再拿冠軍，本以為神犬狗狗會很開心，不料他卻自尊心作祟，半夜強拉灰姑娘出去訓練,36
灰姑娘中陷阱生命垂危，關鍵時刻神犬狗狗拼命奔跑撲倒灰姑娘，順利救下灰姑娘，看完直接感動哭了,36
神犬狗狗成了熱門，倆位霸道總裁搶著要神犬狗狗，灰姑娘左右為難，最後只能犧牲自己，結果累得動都不行動了,36
女友狗狗有了新歡，神犬狗狗瞬間吃醋，一氣之下竟偷走情敵的演出服并成功嫁禍給霸道總裁，這下霸道總裁真是跳進黃河也洗不清了,36
灰姑娘跟霸道總裁甜蜜約會，卻不知道有危險正在向自己靠近，還好神犬狗狗夠機靈，一吼就把心機男給嚇得不敢動手了,32
人狗辯論賽開始了！霸道小孩以爲灰姑娘虐待神犬狗狗，不料神犬狗狗對著灰姑娘就喊媽媽，這一聲媽媽瞬間驚呆一群人,33
灰姑娘誤會霸道總裁的用意，竟直接離開訓練營去酒吧快活，閨蜜急了去找霸道總裁自首，不料意外得知真相竟是這樣的！懵了,33
灰姑娘死心塌地得愛著霸道少爺，不料霸道少爺卻愛著自己的嫂子，得知真相的灰姑娘終於爆發了,32
灰姑娘聯合朋友自導自演綁架戲，本以為霸道總裁會英雄救美，不料他一眼就看穿這是在演戲，扭頭就走,30
心機女不滿灰姑娘出盡風頭，竟當眾向灰姑娘潑水還將她絆倒在地，總裁看不下去了，直接當場抱走灰姑娘,35
保鏢三劍客自吹自擂，自稱1個頂8個，不料心機男一個調虎離山的計策就耍得他們團團轉，結果導致任務失敗，都快沒臉見人了,33
總裁父親一出現，總裁秘書慌了，不料灰姑娘不但不走還積極地為總裁父親服務，一句話就說得對方欣賞不已,39
窮小子為還清100萬欠款被迫賣飯店，不料就吃了一頓飯的的老頭直接出資50萬，瞬間扭轉了局勢,33
窮小子終於明白自己愛上富婆了，卻意外得知富婆竟早已結過婚生過孩子，頓時心里不是滋味,40
灰姑娘聯合黑客攻入總裁公司的系統，不料這一切都在總裁的掌握之中，灰姑娘不知情還沾沾自喜,33
為了一個叛徒，霸道總裁竟下跪求饒，心機男瞬間崩潰了，這還是自己認識的霸道總裁嗎？,30
新兵考試睡覺被抓，教官氣得直接集體受罰泡海水，灰姑娘受不了了，一句話激得高富帥直接下跪發誓,28
窮小子參加廚王爭霸大賽，費盡心思得到了冠軍，不料還沒開心一秒就被取消資格，原來竟是這個東西惹的禍,31
一吻定情！霸道總裁隱忍情深，為了保護灰姑娘選擇放棄，不料灰姑娘霸氣表白，直接強吻霸道總裁表決心,34
灰姑娘和霸道總裁聯手找到霸道教官設下的陷阱，本以為贏定了，不料霸道教官突然變臉，破口大罵，灰姑娘瞬間就懵了,28
灰姑娘以為霸道總裁被自己一槍打死，嚇得嚎啕大哭，不料霸道總裁只是睡著了而已，一醒來立馬就趕灰姑娘走，灰姑娘崩潰了,29
為了讓神犬狗狗跟他的灰姑娘女友順利約會，霸道小孩設局騙走心機女，不料慘遭鸚鵡告狀，這下約會泡湯了,30
全家人都等著霸道少爺吃飯，不料霸道少爺卻帶著灰姑娘在快活，心機母親瞬間火冒三丈，對著灰姑娘一頓羞辱,28
灰姑娘心灰意冷離開訓練營，不料意外得知之前一直欺負自己的霸道總裁竟是自己的親生父親，瞬間崩潰了,27
霸道小孩帶著神犬狗狗離家出走，不料迷路睡大街，還好神犬狗狗夠聰明，千里找到灰姑娘主人來救霸道小孩,28
總裁整夜守著生病的灰姑娘，心機女看不下去了，低聲下氣地求總裁回到自己身邊，不料總裁竟這樣說，真是太寒心了,30
結婚當天新郎卻不見蹤影，灰姑娘都絕望了，沒想到最後一秒新郎卻奇跡般的出現，果然愛情沒有什麼可以阻擋,28
爱在这一刻重燃！霸道少爺家破人亡對生活失去了希望，灰姑娘心疼壞了，帶著霸道少爺重溫舊夢,27
原來父親並沒有拋棄自己，20年後灰姑娘才得知事實的真相，灰姑娘瞬間崩潰了,28
心機鸚鵡嘲笑神犬狗狗，神犬狗狗生氣了，開水龍頭用水淋心機鸚鵡，不料心機女看到了，不分青紅皂白懲罰神犬狗狗,25
灰姑娘找霸道教官借手機，霸道教官一聽直接心軟了，竟用美男計幫灰姑娘拖延時間，真是太貼心了,27
保護愛情失敗！灰姑娘瞧不起別人的愛情竟肆意破壞，霸道總裁好言相勸，不料灰姑娘不但不領情還倒打一耙，真是氣死人,24
心機男本以為自己能成功當上董事長，不料卻被總裁反將了一軍，當眾被揭穿陰謀，心機男氣得咬牙切齒,31
霸道教官看了灰姑娘的試卷后，整個人都不好了，氣得要給她好好上一課，真是太逗了,26
霸道教官逼灰姑娘瘋狂滾泥潭，灰姑娘本想求饒，不料霸道教官一句：不行就滾，嚇得灰姑娘站都不敢站了,24
霸道總裁隔著電話深情告白，灰姑娘瞬間感動到落淚，直接衝到霸道總裁面前一把抱住，這一抱抱得霸道總裁眼淚直流,24
霸道總裁與暖男聯手救神犬，一招調虎離山計順利引開心機男，不料心機男實力太強瞬間秒殺一幫人，活捉霸道總裁，這下完蛋了！,25
變態猥瑣男跟蹤監視美女大明星，霸道總裁忍無可忍上門警告變態猥瑣男，一句話嚇得對方瑟瑟發抖，真是太厲害了,22
霸道總裁遭人威脅刺殺，霹雳嬌娃忍無可忍設下陷阱引凶手上鈎，不料意外得知事情真相，霹雳嬌娃瞬間懵了,24
歡樂大結局：闔家大團圓，眾人其樂融融，傻子少爺卻慘遭前任、現任逼婚，嚇得慌不擇路竟選擇跳河求生,29
本以為灰姑娘一輩子都不會原諒拋棄自己的父親，不料重病醒來突然大徹大悟，主動牽起了父親的手,21
生死時速！灰姑娘一人大戰肌肉男吸引歹徒注意，神犬趁機咬斷繩子，救走霸道總裁,22
多年不曾懷孕的兒媳婦突然有了身孕，奶奶一下子就慌了，這恐怕是個野種啊！,29
心機男設局引神犬狗狗上鉤，竟想趁機殺死神犬狗狗，還好霸道總裁突然出現就了神犬狗狗一命,21
女戰神VS肌肉男，本以為女戰神這麼瘦弱肯定不行，不料一招就將肌肉男打趴在地，嚇得對方立馬認輸求饒，真牛,20
窮小子終於下定決心跟富家女訂婚，不料一聽到灰姑娘出事了，就立馬改變心意拋下富家女跑了,22
灰姑娘好心給窮小子買衣服，不料窮小子不但不接受反把衣服送給了心機男，灰姑娘瞬間崩潰了，沖著窮小子又吼又叫,24
霸道總裁性格孤僻，總裁媽媽為此聯合灰姑娘惡整霸道總裁，竟讓霸道總裁當眾給灰姑娘唱情歌，霸道總裁聽了直歎氣,22
灰姑娘找霸道總裁借錢，不料霸道總裁不講理，竟強吻灰姑娘抵債，這下子可把灰姑娘給惹急了，直接一巴掌打懵霸道總裁,23
新婚之夜，灰姑娘被心機男壓在身下，沒想到心里想的卻是窮小子，一邊享受一邊流淚,27
霸道總裁邀請灰姑娘唱歌，不料灰姑娘卻轉頭對心機男大獻殷勤，霸道總裁吃醋了，卻無可奈何，只能轉身離開,19
老丈人看不起傻子女婿，不料傻子女婿一出手，老丈人瞬間看傻了眼，求著傻子女婿當自己的徒弟,25
就因為霸道哥哥的一巴掌，漂亮妹妹死了！心機男瞬間發了瘋，對著霸道哥哥瘋狂捶打,20
窮太太一見到灰姑娘的腳就就嚇得說不出話來，沒想到她竟是自己死去多年的親生女兒！,21
80萬的飯店20萬就買到了！窮小子為還債只能賣飯店，不料 心機男落井下石，竟用如此手段打擊窮小子，真無恥,23
灰姑娘華麗變身霸氣回歸，一出場總裁就驚呆了，不料灰姑娘卻直言不認識，怒罵總裁是神經病,18
總裁父親一出現，後媽就緊張得不得了，不料灰姑娘根本不虛，一句話說得總裁父親欣賞不已,21
愛情還是親情？父母棒打鴛鴦，窮小子陷入兩難境地，沒想到最終竟是女朋友先做了決定,23
灰姑娘跟霸道總裁相約私奔，不料卻被困在家中出不來，關鍵時刻還是霸道少爺有辦法，一招就搞定所有人,19
親哥哥不在家，弟弟半夜爬上了嫂子的床,28
霸道小孩不見了，灰姑娘跟總裁急得團團轉，不料神犬狗狗一下子就找到了，舍狗命救人命，真是最佳忠犬！,21
霸道總裁故意打呼噜逗灰姑娘玩，逼得灰姑娘睡不著去找神犬狗狗，不料卻被人當成偷狗賊，這下跳進黃河也洗不清了,18
癱瘓老公臥病在床，不料灰姑娘一招妙手回春，癱瘓老公瞬間就能跑能跳了,22
心機女入侵訓練營系統被發現，不料灰姑娘卻背下了這個黑鍋，霸道總裁怒了，當場撂下狠話恐嚇灰姑娘,18
神秘藥丸無人能知秘方，不料傻子一碗水就給破解了，嚇得頂級藥材商路都不會走了,21
灰姑娘為了治好總裁的心病竟一次又一次的揭他的傷疤，沒想到真的觸動了總裁，讓他跟仇人見面解開了心結,19
灰姑娘自以為實力高強，竟公然挑戰總裁的威嚴，不料總裁就笑笑不回答，直接分派任務給灰姑娘，想讓她嘗嘗苦頭,18
心機女狠心拋棄狗狗，不料狗狗卻只認她一個主人，危險時刻捨命救心機女，心機女瞬間悔改,21
霸道總裁跟灰姑娘甜蜜戲水，明明喜歡卻非得說話帶刺，還好灰姑娘臉皮夠厚，主動爭取約會機會,18
這年頭當小三的都這麼厲害！原配懷孕了，本想找小三攤牌，不料卻被下三堵得說完一句話就落荒而逃,19
灰姑娘跟霸道總裁海邊浪漫燒烤，甜蜜互喂！心機男瞬間憤怒了，氣得直接搶狗糧吃,17
悲傷大結局：霸道總裁與灰姑娘吻別！霸道總裁被人追殺，走投無路竟直接跳江自殺，灰姑娘看到當場嚇暈,17
霸道教官深夜出擊，偷偷盜走灰姑娘等人的食物，引起他們的內訌，不料灰姑娘卻一眼看穿霸道教官的奸計，一句話點醒眾人,16
心機女妒忌總裁對灰姑娘這麼好，竟衝著灰姑娘大吵大鬧，不料灰姑娘霸氣反擊，懟得心機女無話可說,16
完美大結局：多年後霸道總裁與灰姑娘重逢，霸道總裁當場抱住灰姑娘，這一抱成為永恆，愛情又重新開始了,22
行走江湖多年的老中醫都分析不出一顆藥丸的成分，不料路上撞到的傻子卻一吃就知道了，嚇得老中醫立馬觍著臉叫師傅,22
霸道總裁以權謀私安排自己和灰姑娘一起訓練，原來是想趁機佔便宜，不料神犬狗狗一眼看穿他的目的，衝著霸道總裁大喊大叫,16
馬戲團小夥撮合神犬小七和他的灰姑娘女友瑪麗，不料慘遭鸚鵡嘲笑：做夢！氣得神犬小七狂吼鸚鵡，霸氣捍衛自己的尊嚴,19
5個大人都干不過2個心機男，不料7岁小孩一出手，就嚇得2個心機男慌忙逃竄，順利救下5個大人和一群狗狗,16
霸道總裁溺水命在旦夕，神犬狗狗大展神威順利救下霸道總裁，霸道總裁激動得直接認神犬狗狗為哥，真是太逗了,18
霸道富少爺為搏美人一笑豪擲千金！酒吧老闆嫌灰姑娘窮不給碰杯子，霸道富少爺忍不住了，直接花重金買下隨便灰姑娘砸,17
為了尋寶，心機男設下陷阱成功抓到神犬狗狗，灰姑娘急得要命卻毫無辦法，不料還好神犬狗狗夠聰明，自救成功,18
霸道少爺想老婆想得發瘋，白天就迫不急的抱住老婆往床上跑，不料結果意外了,18
灰姑娘整天精神恍惚，總裁擔心的不得了，不料灰姑娘一點也不領情還氣得大罵總裁，差點釀成大禍,16
心機女變好了，一看到後媽回來了就想重新撮合親爸和後媽，不料灰姑娘卻不情願，心機女直接懵了,22
總裁終於知道灰姑娘被關進了精神病院，聯合朋友假扮醫生將灰姑娘順利救出醫院，一招瞞天過海讓心機女都無從下手,17
灰姑娘跟霸道總裁鬧彆扭，不料神犬狗狗這個叛徒看見霸道總裁就興奮，撇下灰姑娘跟霸道總裁出海，灰姑娘怎麼叫都沒用,17
灰姑娘一穿上裙子，瞬間驚艷四座，霸道上司嚇得直接結巴了,15
霸道小孩聯合總裁給灰姑娘下套，帶灰姑娘進後山，不料神犬狗狗靠著灰姑娘的味道就找到了她，折服了一群人,15
神犬小七窮追不捨終於找到自己失散多年的救命恩人灰姑娘，不料灰姑娘在海中突然遇險，神犬小七想也不想就往海裡沖，英勇救主,16
灰姑娘為了幫自己做菜，竟不遠萬里去了海拔5000米的雪山取水，窮小子嘴上不說，心里卻感動得要命,17
心機男一朝小人得勢就開始欺負灰姑娘，竟當眾家暴灰姑娘，灰姑娘終於知道錯了，決定洗心革面重新做人,14
灰姑娘爲刺激霸道總裁竟故意跟窮小子狂秀恩愛，不料喝醉酒卻強吻霸道總裁，這下露餡了,24
霸道董事長派人調查孫女被陷害真相，不料一打開文件袋，立馬驚呆了,17
